Date Time Served,Bar Name,Alcohol Type,Brand Name,Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml)
1/16/2023 20:27,Smith's Bar,Wine,Sutter Home,2998.35,0,104.99,2893.36
1/16/2023 13:13,Smith's Bar,Vodka,Smirnoff,1121.6,0,402.55,719.05
1/16/2023 11:48,Smith's Bar,Rum,Captain Morgan,5985.58,0,522.4,5463.18
1/16/2023 19:19,Johnson's Bar,Vodka,Absolut,2495.2,0,148.74,2346.46
1/16/2023 19:03,Johnson's Bar,Whiskey,Jameson,1607.72,967.95,347.25,2228.42
1/16/2023 14:43,Brown's Bar,Rum,Captain Morgan,3154.96,0,296.27,2858.69
1/16/2023 19:44,Brown's Bar,Whiskey,Jim Beam,4.26E-14,0,0,4.26E-14
1/16/2023 22:06,Brown's Bar,Vodka,Absolut,1392.52,733,277.08,1848.44
1/16/2023 10:58,Taylor's Bar,Rum,Captain Morgan,695.24,1654.23,248.48,2100.99
1/16/2023 14:35,Taylor's Bar,Vodka,Absolut,492.25,0,488.91,3.34E+00
1/16/2023 22:21,Taylor's Bar,Whiskey,Jameson,1271.72,0,173.25,1098.47
1/16/2023 13:03,Anderson's Bar,Rum,Captain Morgan,840.28,0,146.75,693.53
1/16/2023 19:03,Anderson's Bar,Whiskey,Jim Beam,2297.26,0,134.76,2162.5
1/16/2023 18:04,Anderson's Bar,Beer,Coors,1489.76,0,330.99,1158.77
1/16/2023 18:33,Thomas's Bar,Wine,Sutter Home,1976.66,0,483.15,1493.51
1/16/2023 18:44,Thomas's Bar,Whiskey,Jack Daniels,242.06,0,242.06,0
1/16/2023 18:07,Thomas's Bar,Beer,Heineken,2.91E+03,0,123.59,2.78E+03
1/16/2023 12:25,Thomas's Bar,Rum,Bacardi,2526.44,0,320.72,2205.72
1/17/2023 15:43,Smith's Bar,Rum,Captain Morgan,5463.18,0,318.26,5144.92
1/17/2023 14:02,Smith's Bar,Vodka,Smirnoff,719.05,0,159.72,559.33
1/17/2023 16:28,Smith's Bar,Beer,Budweiser,235.53,0,159.46,76.07
1/17/2023 18:16,Johnson's Bar,Rum,Captain Morgan,1209.79,0,582.67,627.12
1/17/2023 10:27,Johnson's Bar,Whiskey,Jack Daniels,2760.85,0,393.01,2367.84
1/17/2023 13:15,Johnson's Bar,Beer,Heineken,2447.44,1175.2,101.28,3521.36
1/17/2023 19:17,Johnson's Bar,Wine,Yellow Tail,5.68E-14,0,0,5.68E-14
1/17/2023 14:25,Brown's Bar,Whiskey,Jack Daniels,2.93E+03,1722.41,278.31,4.37E+03
1/17/2023 17:50,Brown's Bar,Wine,Sutter Home,6.89E+01,0,68.94,1.14E-13
1/17/2023 10:56,Brown's Bar,Vodka,Absolut,1848.44,0,144.75,1703.69
1/17/2023 15:27,Taylor's Bar,Beer,Budweiser,1528.54,0,1176.82,351.72
1/17/2023 10:34,Taylor's Bar,Wine,Yellow Tail,0,0,0,0
1/17/2023 14:43,Taylor's Bar,Whiskey,Jameson,1098.47,0,410.35,688.12
1/17/2023 18:33,Taylor's Bar,Rum,Malibu,1144.19,0,1050.57,93.62
1/17/2023 10:33,Anderson's Bar,Whiskey,Jack Daniels,393.45,0,393.45,5.68E-14
1/17/2023 13:53,Anderson's Bar,Wine,Barefoot,2776.88,790.43,483.31,3084
1/17/2023 14:40,Thomas's Bar,Rum,Bacardi,2205.72,0,348.31,1857.41
1/17/2023 20:40,Thomas's Bar,Wine,Yellow Tail,1838.12,0,256.88,1581.24
1/18/2023 22:51,Smith's Bar,Beer,Heineken,4181.46,1828.28,228.55,5781.19
1/18/2023 12:52,Smith's Bar,Vodka,Smirnoff,559.33,0,352.1,207.23
1/18/2023 16:49,Smith's Bar,Wine,Yellow Tail,2938.94,0,311.77,2627.17
1/18/2023 20:14,Smith's Bar,Rum,Malibu,3239.54,0,133.65,3105.89
1/18/2023 12:48,Johnson's Bar,Vodka,Absolut,2346.46,0,336.42,2010.04
1/18/2023 15:36,Johnson's Bar,Whiskey,Jameson,2228.42,0,437.88,1790.54
1/18/2023 10:27,Johnson's Bar,Beer,Heineken,3521.36,0,137.02,3384.34
1/18/2023 17:32,Johnson's Bar,Rum,Bacardi,1660.18,899.31,110.44,2449.05
1/18/2023 10:46,Brown's Bar,Whiskey,Jack Daniels,4373.28,0,183.3,4189.98
1/18/2023 10:46,Brown's Bar,Beer,Heineken,4932.61,1264.43,551.78,5645.26
1/18/2023 13:18,Brown's Bar,Vodka,Absolut,1703.69,0,112.07,1591.62
1/18/2023 20:51,Brown's Bar,Rum,Captain Morgan,2858.69,0,141.88,2716.81
1/18/2023 18:34,Taylor's Bar,Whiskey,Jack Daniels,1397.74,0,571.12,826.62
1/18/2023 10:56,Taylor's Bar,Vodka,Grey Goose,2582.92,0,522.97,2059.95
1/18/2023 12:47,Taylor's Bar,Beer,Coors,974.52,0,388.55,585.97
1/18/2023 15:45,Anderson's Bar,Wine,Barefoot,3084,1754.32,361.98,4476.34
1/18/2023 16:57,Anderson's Bar,Whiskey,Jim Beam,2162.5,0,474.08,1688.42
1/18/2023 19:37,Anderson's Bar,Beer,Budweiser,2153.91,0,238.21,1915.7
1/18/2023 10:37,Anderson's Bar,Vodka,Grey Goose,2521.22,0,564.47,1.96E+03
1/18/2023 15:09,Thomas's Bar,Rum,Bacardi,1857.41,1360.25,314.95,2902.71
1/18/2023 11:46,Thomas's Bar,Wine,Yellow Tail,1581.24,0,210.58,1370.66
1/18/2023 15:35,Thomas's Bar,Beer,Heineken,2782.62,1375.17,241.96,3.92E+03
1/18/2023 21:24,Thomas's Bar,Whiskey,Jameson,0,0,0,0
1/19/2023 19:59,Smith's Bar,Rum,Captain Morgan,5144.92,0,184.96,4959.96
1/19/2023 18:38,Smith's Bar,Wine,Sutter Home,2893.36,952.82,374.3,3471.88
1/19/2023 17:59,Smith's Bar,Vodka,Absolut,495.86,0,145.24,350.62
1/19/2023 20:09,Smith's Bar,Whiskey,Jameson,2846.24,0,455.16,2391.08
1/19/2023 18:32,Johnson's Bar,Whiskey,Jameson,1790.54,0,476.28,1314.26
1/19/2023 22:35,Johnson's Bar,Vodka,Absolut,2010.04,0,442.58,1567.46
1/19/2023 14:54,Johnson's Bar,Wine,Barefoot,3092.32,1325.13,495.58,3921.87
1/19/2023 13:53,Brown's Bar,Beer,Budweiser,3826.65,0,280.02,3546.63
1/19/2023 16:08,Brown's Bar,Vodka,Smirnoff,658.15,0,502.49,155.66
1/19/2023 16:26,Brown's Bar,Wine,Yellow Tail,1704.07,1727.45,102.22,3329.3
1/19/2023 16:42,Taylor's Bar,Rum,Malibu,93.62,835.95,185.62,743.95
1/19/2023 17:25,Taylor's Bar,Vodka,Absolut,3.34,0,3.34,0
1/19/2023 15:09,Anderson's Bar,Beer,Miller,1479.62,0,462.3,1017.32
1/19/2023 11:43,Anderson's Bar,Whiskey,Jim Beam,1688.42,535.59,153.23,2070.78
1/19/2023 21:45,Thomas's Bar,Rum,Captain Morgan,1487.27,0,266.76,1220.51
1/19/2023 16:29,Thomas's Bar,Vodka,Smirnoff,1535.24,0,239.09,1296.15
1/19/2023 12:50,Thomas's Bar,Wine,Barefoot,1030.76,0,508.75,522.01
1/20/2023 18:00,Smith's Bar,Vodka,Absolut,350.62,0,350.62,1.14E-13
1/20/2023 20:15,Smith's Bar,Rum,Captain Morgan,4959.96,1230.27,539.98,5650.25
1/20/2023 13:02,Smith's Bar,Wine,Barefoot,917.9,0,390.09,527.81
1/20/2023 20:26,Smith's Bar,Whiskey,Jim Beam,0,0,0,0
1/20/2023 15:06,Johnson's Bar,Rum,Captain Morgan,627.12,0,360.7,2.66E+02
1/20/2023 21:56,Johnson's Bar,Vodka,Grey Goose,373.71,0,373.71,0
1/20/2023 12:30,Johnson's Bar,Whiskey,Jim Beam,0,0,0,0
1/20/2023 22:11,Johnson's Bar,Wine,Barefoot,3921.87,0,554.79,3367.08
1/20/2023 18:34,Brown's Bar,Whiskey,Jack Daniels,4189.98,0,565.89,3624.09
1/20/2023 14:25,Brown's Bar,Wine,Yellow Tail,3329.3,0,420.12,2909.18
1/20/2023 16:12,Brown's Bar,Vodka,Grey Goose,3086.3,0,143.81,2942.49
1/20/2023 16:23,Brown's Bar,Beer,Heineken,5645.26,1776.94,320.74,7101.46
1/20/2023 12:38,Taylor's Bar,Vodka,Smirnoff,511.85,0,306.93,204.92
1/20/2023 18:31,Taylor's Bar,Rum,Bacardi,1564.98,0,156.61,1408.37
1/20/2023 22:56,Anderson's Bar,Whiskey,Jameson,1644.7,0,449.79,1194.91
1/20/2023 10:34,Anderson's Bar,Beer,Coors,1158.77,0,225.88,932.89
1/20/2023 22:18,Anderson's Bar,Vodka,Grey Goose,1956.75,0,324.21,1632.54
1/20/2023 20:14,Anderson's Bar,Rum,Bacardi,2058.47,1475.31,571.4,2962.38
1/20/2023 15:32,Thomas's Bar,Vodka,Grey Goose,5.14E+02,0,513.57,0.00E+00
1/20/2023 22:31,Thomas's Bar,Rum,Malibu,457.83,0,348.14,109.69
1/20/2023 13:53,Thomas's Bar,Wine,Barefoot,522.01,0,494.08,2.79E+01
1/21/2023 16:30,Smith's Bar,Wine,Yellow Tail,2627.17,1577.71,275.01,3929.87
1/21/2023 15:57,Smith's Bar,Rum,Malibu,3105.89,1437.94,462.83,4081
1/21/2023 18:19,Smith's Bar,Whiskey,Jim Beam,0,1407.21,187.57,1219.64
1/21/2023 14:52,Johnson's Bar,Rum,Malibu,2352.61,1149.5,511.45,2990.66
1/21/2023 18:49,Johnson's Bar,Whiskey,Jack Daniels,2367.84,0,337.66,2030.18
1/21/2023 21:29,Johnson's Bar,Vodka,Grey Goose,0,0,0,0
1/21/2023 19:01,Johnson's Bar,Wine,Yellow Tail,5.68E-14,0,0,5.68E-14
1/21/2023 12:19,Brown's Bar,Wine,Yellow Tail,2909.18,0,555.73,2353.45
1/21/2023 22:58,Brown's Bar,Rum,Captain Morgan,2.72E+03,0,524.59,2.19E+03
1/21/2023 14:46,Taylor's Bar,Vodka,Smirnoff,204.92,925.68,376.03,754.57
1/21/2023 18:11,Taylor's Bar,Whiskey,Jack Daniels,826.62,0,280.78,545.84
1/21/2023 22:58,Taylor's Bar,Wine,Barefoot,3155.2,0,532.26,2622.94
1/21/2023 18:32,Anderson's Bar,Beer,Budweiser,1915.7,0,303.5,1612.2
1/21/2023 19:03,Anderson's Bar,Rum,Malibu,912.84,0,235.55,677.29
1/21/2023 11:30,Anderson's Bar,Vodka,Grey Goose,1632.54,1373.77,474.67,2531.64
1/21/2023 17:17,Anderson's Bar,Whiskey,Jack Daniels,5.68E-14,0,0,5.68E-14
1/21/2023 14:47,Thomas's Bar,Vodka,Grey Goose,0,0,0,0
1/21/2023 12:09,Thomas's Bar,Beer,Coors,0,0,0,0
1/21/2023 20:29,Thomas's Bar,Wine,Yellow Tail,1370.66,0,116.13,1254.53
1/21/2023 19:27,Thomas's Bar,Rum,Captain Morgan,1220.51,510.12,471.3,1259.33
1/22/2023 15:33,Smith's Bar,Beer,Miller,3505.14,0,486.09,3019.05
1/22/2023 22:09,Smith's Bar,Rum,Captain Morgan,5650.25,0,428.36,5221.89
1/22/2023 19:45,Johnson's Bar,Whiskey,Jack Daniels,2030.18,1293.46,204.65,3118.99
1/22/2023 13:39,Johnson's Bar,Rum,Captain Morgan,266.42,1082.88,366.66,982.64
1/22/2023 16:58,Brown's Bar,Beer,Budweiser,3546.63,0,318.32,3228.31
1/22/2023 16:52,Brown's Bar,Wine,Sutter Home,1.14E-13,0,0,1.14E-13
1/22/2023 19:44,Taylor's Bar,Vodka,Absolut,0,1829.19,157.42,1671.77
1/22/2023 15:22,Taylor's Bar,Rum,Malibu,743.95,0,498.5,2.45E+02
1/22/2023 21:21,Taylor's Bar,Wine,Barefoot,2622.94,0,132.32,2490.62
1/22/2023 15:55,Taylor's Bar,Whiskey,Jack Daniels,545.84,0,100.71,445.13
1/22/2023 15:18,Anderson's Bar,Rum,Malibu,677.29,953.98,266.46,1364.81
1/22/2023 21:14,Anderson's Bar,Wine,Yellow Tail,695.04,0,405.72,289.32
1/22/2023 14:48,Thomas's Bar,Beer,Coors,0,1605.93,261.87,1344.06
1/22/2023 12:20,Thomas's Bar,Rum,Malibu,109.69,0,109.69,1.14E-13
1/22/2023 19:28,Thomas's Bar,Whiskey,Jameson,0,869.6,219.11,650.49
1/23/2023 13:01,Smith's Bar,Vodka,Smirnoff,207.23,0,207.23,1.42E-13
1/23/2023 18:37,Smith's Bar,Whiskey,Jim Beam,1.22E+03,0,299.64,9.20E+02
1/23/2023 11:31,Smith's Bar,Wine,Yellow Tail,3929.87,0,261.76,3668.11
1/23/2023 13:36,Johnson's Bar,Rum,Bacardi,2449.05,0,475.24,1973.81
1/23/2023 18:25,Johnson's Bar,Beer,Heineken,3384.34,0,499.34,2885
1/23/2023 19:44,Brown's Bar,Wine,Sutter Home,1.14E-13,0,0,1.14E-13
1/23/2023 10:42,Brown's Bar,Rum,Bacardi,1224.4,0,401.99,822.41
1/23/2023 20:32,Brown's Bar,Vodka,Grey Goose,2942.49,0,399.65,2542.84
1/23/2023 11:55,Taylor's Bar,Wine,Yellow Tail,0,0,0,0
1/23/2023 17:02,Taylor's Bar,Vodka,Absolut,1671.77,0,308.64,1363.13
1/23/2023 14:40,Anderson's Bar,Vodka,Smirnoff,2.86E+03,1320.24,101,4083.58
1/23/2023 16:23,Anderson's Bar,Wine,Sutter Home,5422.53,0,128.07,5294.46
1/23/2023 14:55,Thomas's Bar,Beer,Miller,2329.05,0,526.16,1802.89
1/23/2023 14:14,Thomas's Bar,Wine,Sutter Home,1493.51,0,546.37,947.14
1/23/2023 13:22,Thomas's Bar,Rum,Malibu,1.14E-13,0,0,1.14E-13
1/23/2023 13:52,Thomas's Bar,Whiskey,Jameson,650.49,0,596.14,54.35
1/24/2023 21:26,Smith's Bar,Beer,Heineken,5781.19,0,519.44,5261.75
1/24/2023 14:24,Smith's Bar,Whiskey,Jim Beam,9.20E+02,0,502.06,417.94
1/24/2023 13:39,Smith's Bar,Wine,Sutter Home,3471.88,0,444.91,3026.97
1/24/2023 11:14,Smith's Bar,Vodka,Smirnoff,1.42E-13,1405.88,291.3,1114.58
1/24/2023 13:09,Johnson's Bar,Rum,Bacardi,1973.81,0,273.48,1700.33
1/24/2023 13:36,Johnson's Bar,Wine,Yellow Tail,5.68E-14,1779.13,523.51,1255.62
1/24/2023 18:28,Johnson's Bar,Vodka,Smirnoff,2511.36,0,321.48,2189.88
1/24/2023 11:05,Johnson's Bar,Whiskey,Jameson,1314.26,0,555.59,758.67
1/24/2023 22:33,Brown's Bar,Whiskey,Jim Beam,4.26E-14,0,0,4.26E-14
1/24/2023 11:51,Brown's Bar,Vodka,Smirnoff,155.66,0,155.66,0
1/24/2023 10:24,Taylor's Bar,Wine,Sutter Home,1879.64,813.52,252.86,2440.3
1/24/2023 17:33,Taylor's Bar,Whiskey,Jim Beam,3038.87,1560.65,193.97,4405.55
1/24/2023 11:28,Taylor's Bar,Vodka,Grey Goose,2059.95,0,553.91,1506.04
1/24/2023 20:49,Taylor's Bar,Beer,Budweiser,351.72,0,272.32,79.4
1/24/2023 10:39,Anderson's Bar,Whiskey,Jack Daniels,5.68E-14,0,0,5.68E-14
1/24/2023 19:37,Anderson's Bar,Rum,Bacardi,2962.38,0,407,2555.38
1/24/2023 20:38,Thomas's Bar,Wine,Sutter Home,947.14,583.6,485.91,1044.83
1/24/2023 19:14,Thomas's Bar,Whiskey,Jack Daniels,0,1239.15,449.54,7.90E+02
1/25/2023 10:21,Smith's Bar,Rum,Malibu,4081,0,445.95,3635.05
1/25/2023 21:10,Smith's Bar,Vodka,Smirnoff,1114.58,0,240.57,874.01
1/25/2023 16:29,Johnson's Bar,Beer,Coors,2095.84,0,482.25,1613.59
1/25/2023 10:14,Johnson's Bar,Rum,Captain Morgan,9.83E+02,0,313.66,6.69E+02
1/25/2023 19:29,Johnson's Bar,Wine,Sutter Home,2034.78,0,443.65,1591.13
1/25/2023 20:01,Johnson's Bar,Whiskey,Jack Daniels,3118.99,0,581.34,2537.65
1/25/2023 14:00,Brown's Bar,Rum,Bacardi,822.41,0,144.35,678.06
1/25/2023 21:53,Brown's Bar,Wine,Sutter Home,1.14E-13,0,0,1.14E-13
1/25/2023 20:09,Brown's Bar,Beer,Heineken,7101.46,0,132.53,6968.93
1/25/2023 14:09,Taylor's Bar,Whiskey,Jack Daniels,445.13,0,351.03,94.1
1/25/2023 17:35,Taylor's Bar,Beer,Coors,585.97,620.57,534.7,671.84
1/25/2023 20:31,Taylor's Bar,Wine,Yellow Tail,0,0,0,0
1/25/2023 21:22,Anderson's Bar,Rum,Captain Morgan,693.53,0,228.1,465.43
1/25/2023 16:31,Anderson's Bar,Whiskey,Jim Beam,2070.78,0,195.92,1874.86
1/25/2023 22:27,Anderson's Bar,Vodka,Grey Goose,2531.64,0,567.89,1963.75
1/25/2023 11:04,Thomas's Bar,Wine,Sutter Home,1044.83,1151.68,251.53,1944.98
1/25/2023 19:58,Thomas's Bar,Whiskey,Jim Beam,806.25,0,581.64,224.61
1/25/2023 20:07,Thomas's Bar,Rum,Malibu,1.14E-13,0,0,1.14E-13
1/25/2023 16:52,Thomas's Bar,Beer,Budweiser,611.05,0,581.94,29.11
1/26/2023 16:08,Smith's Bar,Rum,Bacardi,698.66,0,0,698.66
1/26/2023 18:12,Smith's Bar,Wine,Sutter Home,3026.97,711.65,0,3738.62
1/26/2023 15:02,Smith's Bar,Beer,Budweiser,76.07,0,0,76.07
1/26/2023 15:46,Johnson's Bar,Wine,Sutter Home,1.59E+03,1114.68,0,2.71E+03
1/26/2023 13:44,Johnson's Bar,Whiskey,Jack Daniels,2537.65,763.72,0,3301.37
1/26/2023 13:46,Johnson's Bar,Beer,Heineken,2885,0,0,2885
1/26/2023 12:04,Johnson's Bar,Vodka,Absolut,1567.46,0,0,1567.46
1/26/2023 15:31,Brown's Bar,Beer,Heineken,6968.93,583.65,0,7552.58
1/26/2023 13:09,Brown's Bar,Whiskey,Jameson,1093.88,917.65,0,2011.53
1/26/2023 14:59,Brown's Bar,Wine,Yellow Tail,2353.45,0,0,2353.45
1/26/2023 10:39,Taylor's Bar,Rum,Bacardi,1408.37,0,0,1408.37
1/26/2023 16:20,Taylor's Bar,Vodka,Grey Goose,1506.04,666.51,0,2172.55
1/26/2023 15:39,Anderson's Bar,Vodka,Absolut,1.71E-13,0,0,1.71E-13
1/26/2023 21:04,Anderson's Bar,Whiskey,Jack Daniels,5.68E-14,0,0,5.68E-14
1/26/2023 14:14,Thomas's Bar,Vodka,Grey Goose,0,0,0,0
1/26/2023 14:02,Thomas's Bar,Whiskey,Jim Beam,224.61,0,0,224.61
1/26/2023 14:35,Thomas's Bar,Beer,Heineken,3915.83,0,0,3915.83
1/27/2023 13:31,Smith's Bar,Beer,Budweiser,7.61E+01,1577.37,123.68,1529.76
1/27/2023 11:37,Smith's Bar,Vodka,Smirnoff,874.01,0,594.64,279.37
1/27/2023 18:55,Smith's Bar,Rum,Captain Morgan,5221.89,0,390.96,4830.93
1/27/2023 17:34,Smith's Bar,Wine,Barefoot,527.81,0,488.32,39.49
1/27/2023 14:39,Johnson's Bar,Vodka,Grey Goose,0,1512.52,175.77,1336.75
1/27/2023 10:46,Johnson's Bar,Beer,Miller,653.42,0,467.88,185.54
1/27/2023 18:39,Johnson's Bar,Wine,Barefoot,3367.08,1314.8,231.88,4450
1/27/2023 13:44,Johnson's Bar,Whiskey,Jim Beam,0,0,0,0
1/27/2023 13:32,Brown's Bar,Rum,Malibu,4.01E+03,0,186.41,3.82E+03
1/27/2023 15:33,Brown's Bar,Whiskey,Jameson,2011.53,1084.35,113.01,2.98E+03
1/27/2023 13:39,Taylor's Bar,Beer,Miller,99.23,1360.71,253.37,1206.57
1/27/2023 20:55,Taylor's Bar,Wine,Barefoot,2490.62,1916.98,549.74,3857.86
1/27/2023 16:32,Taylor's Bar,Rum,Captain Morgan,2100.99,0,316.55,1784.44
1/27/2023 13:17,Taylor's Bar,Whiskey,Jim Beam,4405.55,0,172.71,4232.84
1/27/2023 10:01,Anderson's Bar,Whiskey,Jameson,1194.91,0,437.29,757.62
1/27/2023 12:06,Anderson's Bar,Beer,Heineken,2780.05,1851.16,461.18,4170.03
1/27/2023 14:34,Anderson's Bar,Vodka,Grey Goose,1963.75,855.86,157.33,2662.28
1/27/2023 22:02,Anderson's Bar,Wine,Barefoot,4476.34,0,564.15,3912.19
1/27/2023 14:20,Thomas's Bar,Rum,Captain Morgan,1259.33,0,441.84,817.49
1/27/2023 13:45,Thomas's Bar,Wine,Yellow Tail,1.25E+03,0,341.93,912.6
1/27/2023 10:29,Thomas's Bar,Beer,Heineken,3915.83,0,507.16,3408.67
1/28/2023 10:49,Smith's Bar,Rum,Bacardi,698.66,0,305.66,393
1/28/2023 17:15,Smith's Bar,Vodka,Absolut,1.14E-13,555.29,330.48,224.81
1/28/2023 19:45,Smith's Bar,Beer,Coors,3020.84,1813.25,514.91,4319.18
1/28/2023 20:19,Smith's Bar,Wine,Sutter Home,3738.62,0,447.94,3290.68
1/28/2023 19:42,Johnson's Bar,Vodka,Absolut,1567.46,0,377.82,1189.64
1/28/2023 20:00,Johnson's Bar,Rum,Malibu,2990.66,0,348.58,2642.08
1/28/2023 22:19,Brown's Bar,Wine,Barefoot,2395.51,0,580.59,1.81E+03
1/28/2023 15:52,Brown's Bar,Beer,Coors,1251.52,0,1024.38,227.14
1/28/2023 19:35,Brown's Bar,Vodka,Absolut,1591.62,693.92,913.71,1371.83
1/28/2023 21:36,Taylor's Bar,Beer,Miller,1206.57,0,474.99,731.58
1/28/2023 15:27,Taylor's Bar,Wine,Barefoot,3857.86,0,120.49,3737.37
1/28/2023 14:59,Taylor's Bar,Vodka,Absolut,1363.13,907.41,467.82,1802.72
1/28/2023 14:14,Anderson's Bar,Vodka,Smirnoff,4083.58,0,380.22,3703.36
1/28/2023 18:39,Anderson's Bar,Whiskey,Jameson,757.62,708.96,506.7,959.88
1/28/2023 19:35,Anderson's Bar,Wine,Yellow Tail,289.32,1309.05,173.5,1424.87
1/28/2023 13:57,Anderson's Bar,Rum,Malibu,1364.81,0,240.22,1124.59
1/28/2023 22:21,Thomas's Bar,Beer,Coors,1344.06,0,507.44,836.62
1/28/2023 14:50,Thomas's Bar,Vodka,Smirnoff,1296.15,0,453.86,842.29
1/28/2023 19:23,Thomas's Bar,Rum,Bacardi,2902.71,0,232.44,2.67E+03
1/28/2023 17:37,Thomas's Bar,Wine,Barefoot,27.93,1721.8,178.75,1570.98
1/29/2023 10:03,Smith's Bar,Whiskey,Jim Beam,417.94,1550.76,264.91,1703.79
1/29/2023 21:53,Smith's Bar,Vodka,Smirnoff,279.37,0,279.37,4.55E-13
1/29/2023 10:02,Smith's Bar,Wine,Sutter Home,3290.68,0,563.11,2727.57
1/29/2023 15:57,Smith's Bar,Rum,Bacardi,393,0,227.36,165.64
1/29/2023 18:48,Johnson's Bar,Whiskey,Jim Beam,0.00E+00,0,0,0.00E+00
1/29/2023 16:35,Johnson's Bar,Beer,Coors,1613.59,591.64,512.8,1.69E+03
1/29/2023 17:04,Johnson's Bar,Rum,Bacardi,1700.33,0,468.13,1232.2
1/29/2023 10:46,Johnson's Bar,Wine,Yellow Tail,1255.62,0,286.77,968.85
1/29/2023 11:02,Brown's Bar,Whiskey,Jameson,2.98E+03,0,202.37,2780.5
1/29/2023 15:59,Brown's Bar,Beer,Budweiser,3228.31,0,134.96,3093.35
1/29/2023 14:16,Brown's Bar,Rum,Captain Morgan,2192.22,0,120.46,2071.76
1/29/2023 16:07,Taylor's Bar,Beer,Coors,671.84,818.36,197,1293.2
1/29/2023 20:28,Taylor's Bar,Whiskey,Jameson,688.12,0,143.71,544.41
1/29/2023 20:29,Taylor's Bar,Vodka,Grey Goose,2172.55,0,229.35,1943.2
1/29/2023 17:54,Taylor's Bar,Rum,Malibu,245.45,0,111.36,134.09
1/29/2023 11:18,Anderson's Bar,Beer,Budweiser,1612.2,0,238.29,1373.91
1/29/2023 14:13,Anderson's Bar,Rum,Malibu,1124.59,0,570.17,554.42
1/29/2023 12:00,Anderson's Bar,Wine,Yellow Tail,1424.87,1326.73,169.55,2582.05
1/29/2023 15:58,Thomas's Bar,Beer,Coors,836.62,0,163.6,673.02
1/29/2023 11:57,Thomas's Bar,Wine,Sutter Home,1944.98,1809.89,164.95,3589.92
1/29/2023 14:16,Thomas's Bar,Rum,Malibu,1.14E-13,0,0,1.14E-13
1/30/2023 19:10,Smith's Bar,Beer,Coors,4319.18,0,334.45,3984.73
1/30/2023 15:40,Smith's Bar,Wine,Sutter Home,2727.57,0,141.76,2585.81
1/30/2023 20:12,Smith's Bar,Vodka,Absolut,224.81,1484.87,220.33,1489.35
1/30/2023 20:02,Smith's Bar,Rum,Bacardi,165.64,1729.06,361.33,1533.37
1/30/2023 12:46,Johnson's Bar,Beer,Budweiser,1558.49,765.29,210.72,2113.06
1/30/2023 15:37,Johnson's Bar,Rum,Malibu,2.64E+03,0,387.52,2254.56
1/30/2023 12:46,Brown's Bar,Vodka,Grey Goose,2542.84,1932.41,514.09,3961.16
1/30/2023 18:39,Brown's Bar,Wine,Barefoot,1814.92,0,530.17,1284.75
1/30/2023 20:06,Brown's Bar,Rum,Bacardi,678.06,0,458.76,219.3
1/30/2023 18:40,Taylor's Bar,Vodka,Absolut,1.80E+03,0,508.57,1.29E+03
1/30/2023 16:50,Taylor's Bar,Beer,Miller,731.58,0,208.42,523.16
1/30/2023 11:20,Anderson's Bar,Beer,Heineken,4170.03,0,487.36,3682.67
1/30/2023 16:33,Anderson's Bar,Whiskey,Jack Daniels,5.68E-14,0,0,5.68E-14
1/30/2023 19:58,Thomas's Bar,Wine,Sutter Home,3589.92,0,530.64,3059.28
1/30/2023 14:24,Thomas's Bar,Whiskey,Jim Beam,224.61,0,224.61,0
1/30/2023 13:01,Thomas's Bar,Vodka,Grey Goose,0,0,0,0
1/30/2023 22:33,Thomas's Bar,Beer,Budweiser,29.11,0,29.11,0
1/31/2023 14:19,Smith's Bar,Beer,Miller,3019.05,0,394.07,2624.98
1/31/2023 17:54,Smith's Bar,Vodka,Smirnoff,4.55E-13,0,0,4.55E-13
1/31/2023 12:07,Smith's Bar,Whiskey,Jim Beam,1.70E+03,0,454.59,1.25E+03
1/31/2023 22:14,Smith's Bar,Rum,Malibu,3.64E+03,0,268.93,3.37E+03
1/31/2023 22:12,Johnson's Bar,Whiskey,Jim Beam,0,1617.03,199.89,1417.14
1/31/2023 21:27,Johnson's Bar,Rum,Captain Morgan,668.98,0,305.44,363.54
1/31/2023 21:49,Johnson's Bar,Vodka,Smirnoff,2189.88,525.31,400.07,2315.12
1/31/2023 11:13,Johnson's Bar,Wine,Yellow Tail,968.85,1485.29,210.9,2243.24
1/31/2023 10:28,Brown's Bar,Whiskey,Jim Beam,4.26E-14,0,0,4.26E-14
1/31/2023 15:32,Brown's Bar,Beer,Coors,227.14,0,227.14,0
1/31/2023 14:51,Brown's Bar,Wine,Yellow Tail,2353.45,0,252.41,2101.04
1/31/2023 21:15,Brown's Bar,Vodka,Absolut,1371.83,946.13,266.12,2051.84
1/31/2023 18:41,Taylor's Bar,Whiskey,Jack Daniels,94.1,1967.06,404.35,1656.81
1/31/2023 19:26,Taylor's Bar,Wine,Sutter Home,2440.3,0,276.45,2163.85
1/31/2023 16:11,Anderson's Bar,Whiskey,Jameson,959.88,1667.18,113.17,2513.89
1/31/2023 20:04,Anderson's Bar,Vodka,Absolut,1.71E-13,0,0,1.71E-13
1/31/2023 20:11,Thomas's Bar,Rum,Bacardi,2670.27,0,376.66,2293.61
